transaction_id,date,time,branch,service_type,total_amount_aed,parts_cost_aed,labour_cost_aed,payment_method,status,month,quarter,day_of_week
TXN-007909,1/20/2024,10:27,Abu Dhabi-Mussafah,Battery Replacement,337.45,104.4,233.05,Card,Completed,2024-01,Q1,Saturday
TXN-007910,1/20/2024,14:49,Abu Dhabi-Mussafah,AC Service,364.98,158.38,206.6,Card,Completed,2024-01,Q1,Saturday
TXN-007911,1/20/2024,17:26,Abu Dhabi-Mussafah,Wheel Alignment,152.8,53.38,99.42,Corporate Account,Completed,2024-01,Q1,Saturday
TXN-007912,1/21/2024,11:22,Abu Dhabi-Mussafah,Oil Change,174.14,62.52,111.62,Corporate Account,Completed,2024-01,Q1,Sunday
TXN-007913,1/21/2024,19:51,Abu Dhabi-Mussafah,Detailing,373.06,120.35,252.71,Cash,Completed,2024-01,Q1,Sunday
TXN-007914,1/21/2024,18:27,Abu Dhabi-Mussafah,Oil Change,181.11,57.58,123.53,Card,Completed,2024-01,Q1,Sunday
TXN-007915,1/21/2024,15:03,Abu Dhabi-Mussafah,Brake Service,477.67,183.28,294.39,Corporate Account,Completed,2024-01,Q1,Sunday
TXN-007916,1/21/2024,9:53,Abu Dhabi-Mussafah,Oil Change,162.9,72.27,90.63,Card,Completed,2024-01,Q1,Sunday
TXN-007917,1/21/2024,13:11,Abu Dhabi-Mussafah,Battery Replacement,299.09,95.91,203.18,Card,Completed,2024-01,Q1,Sunday
TXN-007918,1/21/2024,13:42,Abu Dhabi-Mussafah,Oil Change,197.09,66.26,130.83,Card,Completed,2024-01,Q1,Sunday
TXN-007919,1/21/2024,16:05,Abu Dhabi-Mussafah,Battery Replacement,293.15,106.18,186.97,Cash,Completed,2024-01,Q1,Sunday
TXN-007920,1/21/2024,9:44,Abu Dhabi-Mussafah,Tyre Replacement,948.14,330.04,618.1,Card,Completed,2024-01,Q1,Sunday
TXN-007921,1/21/2024,11:22,Abu Dhabi-Mussafah,Oil Change,185.12,74.82,110.3,Card,Completed,2024-01,Q1,Sunday
TXN-007922,1/21/2024,15:30,Abu Dhabi-Mussafah,Tyre Replacement,959.11,341.57,617.54,Cash,Completed,2024-01,Q1,Sunday
TXN-007923,1/21/2024,19:19,Abu Dhabi-Mussafah,Wheel Alignment,145.85,62.03,83.82,Cash,Completed,2024-01,Q1,Sunday
TXN-007924,1/21/2024,9:48,Abu Dhabi-Mussafah,AC Service,317.11,110.59,206.52,Card,Completed,2024-01,Q1,Sunday
TXN-007925,1/21/2024,17:30,Abu Dhabi-Mussafah,Brake Service,491.69,163.01,328.68,Card,Completed,2024-01,Q1,Sunday
TXN-007926,1/22/2024,13:06,Abu Dhabi-Mussafah,Battery Replacement,320.58,109.87,210.71,Card,Completed,2024-01,Q1,Monday
TXN-007927,1/22/2024,10:47,Abu Dhabi-Mussafah,Tyre Replacement,833.56,349.59,483.97,Cash,Completed,2024-01,Q1,Monday
TXN-007928,1/22/2024,14:10,Abu Dhabi-Mussafah,Wheel Alignment,147.43,59.95,87.48,Cash,Completed,2024-01,Q1,Monday
TXN-007929,1/22/2024,13:52,Abu Dhabi-Mussafah,Oil Change,176.36,68.5,107.86,Corporate Account,Completed,2024-01,Q1,Monday
TXN-007930,1/22/2024,16:48,Abu Dhabi-Mussafah,Tyre Replacement,901.51,372.79,528.72,Corporate Account,Completed,2024-01,Q1,Monday
TXN-007931,1/22/2024,9:13,Abu Dhabi-Mussafah,Oil Change,0,0,0,Card,Void,2024-01,Q1,Monday
TXN-007932,1/22/2024,10:48,Abu Dhabi-Mussafah,Engine Diagnostics,183.09,63.23,119.86,Corporate Account,Completed,2024-01,Q1,Monday
TXN-007933,1/22/2024,18:31,Abu Dhabi-Mussafah,AC Service,370.38,161.68,208.7,Cash,Completed,2024-01,Q1,Monday
TXN-007934,1/22/2024,11:15,Abu Dhabi-Mussafah,Full Service,778.15,322.35,455.8,Cash,Completed,2024-01,Q1,Monday
TXN-007935,1/22/2024,19:13,Abu Dhabi-Mussafah,Battery Replacement,325.09,128.18,196.91,Cash,Completed,2024-01,Q1,Monday
TXN-007936,1/22/2024,11:02,Abu Dhabi-Mussafah,Detailing,374.11,148.14,225.97,Card,Completed,2024-01,Q1,Monday
TXN-007937,1/22/2024,17:34,Abu Dhabi-Mussafah,Detailing,383.85,141.09,242.76,Corporate Account,Completed,2024-01,Q1,Monday
TXN-007938,1/22/2024,9:52,Abu Dhabi-Mussafah,Full Service,687.38,214.06,473.32,Cash,Completed,2024-01,Q1,Monday
TXN-007939,1/22/2024,12:10,Abu Dhabi-Mussafah,Oil Change,176.48,54.53,121.95,Card,Completed,2024-01,Q1,Monday
TXN-007940,1/23/2024,18:12,Abu Dhabi-Mussafah,AC Service,366.42,164.5,201.92,Card,Completed,2024-01,Q1,Tuesday
TXN-007941,1/23/2024,10:27,Abu Dhabi-Mussafah,Tyre Replacement,888.77,375.58,513.19,Card,Completed,2024-01,Q1,Tuesday
TXN-007942,1/23/2024,17:52,Abu Dhabi-Mussafah,Oil Change,183.06,59.29,123.77,Card,Completed,2024-01,Q1,Tuesday
TXN-007943,1/23/2024,14:48,Abu Dhabi-Mussafah,Engine Overhaul,3544.54,1269.66,2274.88,Cash,Completed,2024-01,Q1,Tuesday
TXN-007944,1/23/2024,16:06,Abu Dhabi-Mussafah,Oil Change,166.71,53.82,112.89,Card,Completed,2024-01,Q1,Tuesday
TXN-007945,1/23/2024,9:50,Abu Dhabi-Mussafah,Full Service,801.48,286.64,514.84,Corporate Account,Completed,2024-01,Q1,Tuesday
TXN-007946,1/23/2024,13:27,Abu Dhabi-Mussafah,Full Service,756.89,337.66,419.23,Card,Completed,2024-01,Q1,Tuesday
TXN-007947,1/23/2024,12:45,Abu Dhabi-Mussafah,Oil Change,173.91,54.65,119.26,Cash,Completed,2024-01,Q1,Tuesday
TXN-007948,1/23/2024,15:24,Abu Dhabi-Mussafah,AC Service,373.29,140.54,232.75,Card,Completed,2024-01,Q1,Tuesday
TXN-007949,1/23/2024,17:41,Abu Dhabi-Mussafah,Tyre Replacement,953.8,308.31,645.49,Cash,Completed,2024-01,Q1,Tuesday
TXN-007950,1/24/2024,10:36,Abu Dhabi-Mussafah,Tyre Replacement,945.06,284.97,660.09,Card,Completed,2024-01,Q1,Wednesday
TXN-007951,1/24/2024,10:45,Abu Dhabi-Mussafah,Full Service,725.94,230.79,495.15,Corporate Account,Completed,2024-01,Q1,Wednesday
TXN-007952,1/24/2024,16:06,Abu Dhabi-Mussafah,Battery Replacement,303.53,136.23,167.3,Card,Completed,2024-01,Q1,Wednesday
TXN-007953,1/24/2024,14:11,Abu Dhabi-Mussafah,Battery Replacement,345.23,106.01,239.22,Cash,Completed,2024-01,Q1,Wednesday
TXN-007954,1/24/2024,10:30,Abu Dhabi-Mussafah,Brake Service,445.4,150.79,294.61,Cash,Completed,2024-01,Q1,Wednesday
TXN-007955,1/24/2024,18:24,Abu Dhabi-Mussafah,Suspension Repair,750.72,226.6,524.12,Card,Completed,2024-01,Q1,Wednesday
TXN-007956,1/24/2024,11:17,Abu Dhabi-Mussafah,Detailing,389.47,155.06,234.41,Cash,Completed,2024-01,Q1,Wednesday
TXN-007957,1/24/2024,17:38,Abu Dhabi-Mussafah,Wheel Alignment,162.15,61.31,100.84,Corporate Account,Completed,2024-01,Q1,Wednesday
TXN-007958,1/24/2024,15:20,Abu Dhabi-Mussafah,Brake Service,494.01,222.08,271.93,Corporate Account,Completed,2024-01,Q1,Wednesday
TXN-007959,1/24/2024,19:14,Abu Dhabi-Mussafah,Battery Replacement,339.33,149.64,189.69,Card,Completed,2024-01,Q1,Wednesday
TXN-007960,1/24/2024,9:22,Abu Dhabi-Mussafah,Brake Service,449.51,193.67,255.84,Card,Completed,2024-01,Q1,Wednesday
TXN-007961,1/24/2024,19:22,Abu Dhabi-Mussafah,Oil Change,178.09,72.9,105.19,Cash,Completed,2024-01,Q1,Wednesday
TXN-007962,1/24/2024,13:47,Abu Dhabi-Mussafah,Full Service,819.96,337.31,482.65,Corporate Account,Completed,2024-01,Q1,Wednesday
TXN-007963,1/24/2024,10:59,Abu Dhabi-Mussafah,Tyre Replacement,887.43,347.6,539.83,Cash,Completed,2024-01,Q1,Wednesday
TXN-007964,1/24/2024,17:20,Abu Dhabi-Mussafah,AC Service,369.96,128.72,241.24,Cash,Completed,2024-01,Q1,Wednesday
TXN-007965,1/24/2024,15:12,Abu Dhabi-Mussafah,Suspension Repair,789.91,283.5,506.41,Corporate Account,Completed,2024-01,Q1,Wednesday
TXN-007966,1/24/2024,14:40,Abu Dhabi-Mussafah,Engine Diagnostics,198.12,71.71,126.41,Cash,Completed,2024-01,Q1,Wednesday
TXN-007967,1/24/2024,18:33,Abu Dhabi-Mussafah,Oil Change,166.56,73.09,93.47,Cash,Completed,2024-01,Q1,Wednesday
TXN-007968,1/25/2024,12:35,Abu Dhabi-Mussafah,Oil Change,181.35,69.85,111.5,Cash,Completed,2024-01,Q1,Thursday
TXN-007969,1/25/2024,17:10,Abu Dhabi-Mussafah,Full Service,782.08,261.54,520.54,Cash,Completed,2024-01,Q1,Thursday
TXN-007970,1/25/2024,10:30,Abu Dhabi-Mussafah,AC Service,345,107.85,237.15,Card,Completed,2024-01,Q1,Thursday
TXN-007971,1/25/2024,19:21,Abu Dhabi-Mussafah,Battery Replacement,291.16,124.26,166.9,Card,Completed,2024-01,Q1,Thursday
TXN-007972,1/25/2024,11:57,Abu Dhabi-Mussafah,Suspension Repair,748.22,251.99,496.23,Corporate Account,Completed,2024-01,Q1,Thursday
TXN-007973,1/25/2024,15:59,Abu Dhabi-Mussafah,Tyre Replacement,984.43,408.72,575.71,Card,Completed,2024-01,Q1,Thursday
TXN-007974,1/25/2024,17:34,Abu Dhabi-Mussafah,AC Service,318.75,134.75,184,Corporate Account,Completed,2024-01,Q1,Thursday
TXN-007975,1/25/2024,12:25,Abu Dhabi-Mussafah,Detailing,436,158.83,277.17,Cash,Completed,2024-01,Q1,Thursday
TXN-007976,1/25/2024,12:36,Abu Dhabi-Mussafah,Battery Replacement,349.69,114.84,234.85,Card,Completed,2024-01,Q1,Thursday
TXN-007977,1/25/2024,17:13,Abu Dhabi-Mussafah,Tyre Replacement,869.79,294.9,574.89,Cash,Completed,2024-01,Q1,Thursday
TXN-007978,1/25/2024,16:00,Abu Dhabi-Mussafah,Oil Change,196.83,60.98,135.85,Corporate Account,Completed,2024-01,Q1,Thursday
TXN-007979,1/25/2024,10:27,Abu Dhabi-Mussafah,Tyre Replacement,920.56,349.44,571.12,Corporate Account,Completed,2024-01,Q1,Thursday
TXN-007980,1/25/2024,8:59,Abu Dhabi-Mussafah,Full Service,789.1,354.83,434.27,Card,Completed,2024-01,Q1,Thursday
TXN-007981,1/25/2024,15:15,Abu Dhabi-Mussafah,Oil Change,191.07,75.9,115.17,Corporate Account,Completed,2024-01,Q1,Thursday
TXN-007982,1/25/2024,9:20,Abu Dhabi-Mussafah,Wheel Alignment,137.44,56.45,80.99,Card,Completed,2024-01,Q1,Thursday
TXN-007983,1/25/2024,14:33,Abu Dhabi-Mussafah,Engine Diagnostics,191.23,78.22,113.01,Card,Completed,2024-01,Q1,Thursday
TXN-007984,1/25/2024,18:19,Abu Dhabi-Mussafah,Battery Replacement,294.47,121.56,172.91,Card,Completed,2024-01,Q1,Thursday
TXN-007985,1/25/2024,8:56,Abu Dhabi-Mussafah,Oil Change,175.74,65.98,109.76,Cash,Completed,2024-01,Q1,Thursday
TXN-007986,1/25/2024,14:44,Abu Dhabi-Mussafah,Engine Diagnostics,212.22,74.97,137.25,Card,Completed,2024-01,Q1,Thursday
TXN-007987,1/25/2024,9:14,Abu Dhabi-Mussafah,AC Service,369.92,148.68,221.24,Cash,Completed,2024-01,Q1,Thursday
TXN-007988,1/25/2024,16:06,Abu Dhabi-Mussafah,Detailing,419.09,180.52,238.57,Cash,Completed,2024-01,Q1,Thursday
TXN-007989,1/26/2024,11:57,Abu Dhabi-Mussafah,Brake Service,464.41,163.29,301.12,Cash,Completed,2024-01,Q1,Friday
TXN-007990,1/26/2024,15:17,Abu Dhabi-Mussafah,Engine Diagnostics,201.44,90.09,111.35,Cash,Completed,2024-01,Q1,Friday
TXN-007991,1/26/2024,14:00,Abu Dhabi-Mussafah,Wheel Alignment,146.97,63.94,83.03,Cash,Completed,2024-01,Q1,Friday
TXN-007992,1/26/2024,18:08,Abu Dhabi-Mussafah,AC Service,356.3,160.19,196.11,Cash,Completed,2024-01,Q1,Friday
TXN-007993,1/26/2024,9:35,Abu Dhabi-Mussafah,Oil Change,163.91,72.06,91.85,Cash,Completed,2024-01,Q1,Friday
TXN-007994,1/26/2024,9:25,Abu Dhabi-Mussafah,Oil Change,162.15,58.84,103.31,Cash,Completed,2024-01,Q1,Friday
TXN-007995,1/26/2024,17:55,Abu Dhabi-Mussafah,Engine Diagnostics,201.64,67.62,134.02,Corporate Account,Completed,2024-01,Q1,Friday
TXN-007996,1/26/2024,10:54,Abu Dhabi-Mussafah,Oil Change,187.3,71.21,116.09,Cash,Completed,2024-01,Q1,Friday
TXN-007997,1/27/2024,9:50,Abu Dhabi-Mussafah,Full Service,797.06,266.25,530.81,Cash,Completed,2024-01,Q1,Saturday
TXN-007998,1/27/2024,16:20,Abu Dhabi-Mussafah,Oil Change,192.56,77.28,115.28,Corporate Account,Completed,2024-01,Q1,Saturday
TXN-007999,1/27/2024,16:34,Abu Dhabi-Mussafah,Full Service,780.13,271.08,509.05,Card,Completed,2024-01,Q1,Saturday
TXN-008000,1/27/2024,18:46,Abu Dhabi-Mussafah,Suspension Repair,800.51,265.22,535.29,Corporate Account,Completed,2024-01,Q1,Saturday
TXN-008001,1/27/2024,8:58,Abu Dhabi-Mussafah,Oil Change,176.94,71.72,105.22,Cash,Completed,2024-01,Q1,Saturday
TXN-008002,1/27/2024,17:00,Abu Dhabi-Mussafah,Brake Service,430.63,130.18,300.45,Corporate Account,Completed,2024-01,Q1,Saturday
TXN-008003,1/27/2024,17:08,Abu Dhabi-Mussafah,Tyre Replacement,953.39,379.63,573.76,Card,Completed,2024-01,Q1,Saturday
TXN-008004,1/27/2024,12:29,Abu Dhabi-Mussafah,Battery Replacement,314.37,104.53,209.84,Cash,Completed,2024-01,Q1,Saturday
TXN-008005,1/27/2024,10:38,Abu Dhabi-Mussafah,Tyre Replacement,865.99,302.44,563.55,Corporate Account,Completed,2024-01,Q1,Saturday
TXN-008006,1/27/2024,11:10,Abu Dhabi-Mussafah,Oil Change,166.34,58.23,108.11,Cash,Completed,2024-01,Q1,Saturday
TXN-008007,1/27/2024,9:23,Abu Dhabi-Mussafah,Oil Change,188.68,74.51,114.17,Corporate Account,Completed,2024-01,Q1,Saturday
TXN-008008,1/27/2024,14:03,Abu Dhabi-Mussafah,Wheel Alignment,142.84,47.95,94.89,Cash,Completed,2024-01,Q1,Saturday
TXN-008009,1/27/2024,11:30,Abu Dhabi-Mussafah,Oil Change,195.61,65.94,129.67,Corporate Account,Completed,2024-01,Q1,Saturday
TXN-008010,1/27/2024,15:31,Abu Dhabi-Mussafah,Oil Change,162.65,58.77,103.88,Card,Completed,2024-01,Q1,Saturday
TXN-008011,1/27/2024,17:36,Abu Dhabi-Mussafah,Oil Change,181.4,78.19,103.21,Corporate Account,Completed,2024-01,Q1,Saturday
TXN-008012,1/28/2024,8:09,Abu Dhabi-Mussafah,Wheel Alignment,135.86,49.62,86.24,Cash,Completed,2024-01,Q1,Sunday
TXN-008013,1/28/2024,9:05,Abu Dhabi-Mussafah,Oil Change,189.74,84.05,105.69,Card,Completed,2024-01,Q1,Sunday
TXN-008014,1/28/2024,9:27,Abu Dhabi-Mussafah,Oil Change,178.45,64.7,113.75,Cash,Completed,2024-01,Q1,Sunday
TXN-008015,1/28/2024,19:08,Abu Dhabi-Mussafah,Battery Replacement,343.96,118.11,225.85,Cash,Completed,2024-01,Q1,Sunday
TXN-008016,1/28/2024,15:27,Abu Dhabi-Mussafah,Brake Service,454.96,182.49,272.47,Card,Completed,2024-01,Q1,Sunday
TXN-008017,1/28/2024,9:51,Abu Dhabi-Mussafah,Oil Change,170.58,56.86,113.72,Card,Completed,2024-01,Q1,Sunday
TXN-008018,1/28/2024,16:41,Abu Dhabi-Mussafah,Full Service,694.36,242.68,451.68,Cash,Completed,2024-01,Q1,Sunday
TXN-008019,1/28/2024,9:22,Abu Dhabi-Mussafah,Oil Change,0,0,0,Card,Void,2024-01,Q1,Sunday
TXN-008020,1/28/2024,15:44,Abu Dhabi-Mussafah,Tyre Replacement,861.49,267.37,594.12,Corporate Account,Completed,2024-01,Q1,Sunday
TXN-008021,1/28/2024,12:26,Abu Dhabi-Mussafah,Full Service,721.39,318.09,403.3,Card,Completed,2024-01,Q1,Sunday
TXN-008022,1/28/2024,9:03,Abu Dhabi-Mussafah,Full Service,772.27,311.77,460.5,Cash,Completed,2024-01,Q1,Sunday
TXN-008023,1/28/2024,8:38,Abu Dhabi-Mussafah,Oil Change,194.13,71.65,122.48,Corporate Account,Completed,2024-01,Q1,Sunday
TXN-008024,1/29/2024,8:55,Abu Dhabi-Mussafah,Tyre Replacement,975.85,349.13,626.72,Card,Completed,2024-01,Q1,Monday
TXN-008025,1/29/2024,17:08,Abu Dhabi-Mussafah,Wheel Alignment,135.85,52.68,83.17,Corporate Account,Completed,2024-01,Q1,Monday
TXN-008026,1/29/2024,19:18,Abu Dhabi-Mussafah,Tyre Replacement,953,335.08,617.92,Cash,Completed,2024-01,Q1,Monday
TXN-008027,1/29/2024,16:11,Abu Dhabi-Mussafah,Oil Change,193.2,76.86,116.34,Card,Completed,2024-01,Q1,Monday
TXN-008028,1/29/2024,17:21,Abu Dhabi-Mussafah,Oil Change,167.66,65.21,102.45,Card,Completed,2024-01,Q1,Monday
TXN-008029,1/29/2024,14:17,Abu Dhabi-Mussafah,Detailing,424.24,139.19,285.05,Cash,Completed,2024-01,Q1,Monday
TXN-008030,1/29/2024,18:44,Abu Dhabi-Mussafah,Brake Service,440.74,144.82,295.92,Card,Completed,2024-01,Q1,Monday
TXN-008031,1/29/2024,13:05,Abu Dhabi-Mussafah,Suspension Repair,825.21,314.99,510.22,Corporate Account,Completed,2024-01,Q1,Monday
TXN-008032,1/29/2024,10:35,Abu Dhabi-Mussafah,Full Service,821.85,369.08,452.77,Card,Completed,2024-01,Q1,Monday
TXN-008033,1/29/2024,11:40,Abu Dhabi-Mussafah,Battery Replacement,315.83,120.42,195.41,Cash,Completed,2024-01,Q1,Monday
TXN-008034,1/29/2024,17:07,Abu Dhabi-Mussafah,Engine Diagnostics,212.62,74.21,138.41,Corporate Account,Completed,2024-01,Q1,Monday
TXN-008035,1/29/2024,8:11,Abu Dhabi-Mussafah,Oil Change,188.91,77.74,111.17,Card,Completed,2024-01,Q1,Monday
TXN-008036,1/29/2024,15:49,Abu Dhabi-Mussafah,Wheel Alignment,153.09,61.09,92,Card,Completed,2024-01,Q1,Monday
TXN-008037,1/29/2024,16:42,Abu Dhabi-Mussafah,Oil Change,194.48,61.95,132.53,Card,Completed,2024-01,Q1,Monday
TXN-008038,1/29/2024,9:58,Abu Dhabi-Mussafah,Wheel Alignment,139.8,43.42,96.38,Card,Completed,2024-01,Q1,Monday
TXN-008039,1/29/2024,16:39,Abu Dhabi-Mussafah,AC Service,355.9,119.63,236.27,Cash,Completed,2024-01,Q1,Monday
TXN-008040,1/29/2024,17:04,Abu Dhabi-Mussafah,Oil Change,0,0,0,Cash,Void,2024-01,Q1,Monday
TXN-008041,1/29/2024,8:35,Abu Dhabi-Mussafah,Brake Service,430.38,187.39,242.99,Card,Completed,2024-01,Q1,Monday
TXN-008042,1/30/2024,14:51,Abu Dhabi-Mussafah,Oil Change,172.4,67.55,104.85,Corporate Account,Completed,2024-01,Q1,Tuesday
TXN-008043,1/30/2024,8:26,Abu Dhabi-Mussafah,Tyre Replacement,971.71,382.26,589.45,Corporate Account,Completed,2024-01,Q1,Tuesday
TXN-008044,1/30/2024,13:15,Abu Dhabi-Mussafah,Wheel Alignment,152.71,60.11,92.6,Cash,Completed,2024-01,Q1,Tuesday
TXN-008045,1/30/2024,15:04,Abu Dhabi-Mussafah,AC Service,349.88,110.26,239.62,Cash,Completed,2024-01,Q1,Tuesday
TXN-008046,1/30/2024,15:12,Abu Dhabi-Mussafah,Oil Change,189.22,83.96,105.26,Card,Completed,2024-01,Q1,Tuesday
TXN-008047,1/30/2024,10:11,Abu Dhabi-Mussafah,Brake Service,412.35,162.19,250.16,Card,Completed,2024-01,Q1,Tuesday
TXN-008048,1/30/2024,11:07,Abu Dhabi-Mussafah,Brake Service,488.8,155.59,333.21,Cash,Completed,2024-01,Q1,Tuesday
TXN-008049,1/30/2024,9:14,Abu Dhabi-Mussafah,Suspension Repair,805.62,282.21,523.41,Card,Completed,2024-01,Q1,Tuesday
TXN-008050,1/30/2024,11:35,Abu Dhabi-Mussafah,Oil Change,198,73.73,124.27,Cash,Completed,2024-01,Q1,Tuesday
TXN-008051,1/30/2024,9:28,Abu Dhabi-Mussafah,AC Service,363.24,140.95,222.29,Card,Completed,2024-01,Q1,Tuesday
TXN-008052,1/30/2024,16:00,Abu Dhabi-Mussafah,Full Service,727.57,245.34,482.23,Cash,Completed,2024-01,Q1,Tuesday
TXN-008053,1/30/2024,13:24,Abu Dhabi-Mussafah,Oil Change,188.81,76.41,112.4,Card,Completed,2024-01,Q1,Tuesday
TXN-008054,1/31/2024,12:15,Abu Dhabi-Mussafah,Brake Service,446.61,172.84,273.77,Cash,Completed,2024-01,Q1,Wednesday
TXN-008055,1/31/2024,18:48,Abu Dhabi-Mussafah,Full Service,678.66,294.47,384.19,Cash,Completed,2024-01,Q1,Wednesday
TXN-008056,1/31/2024,12:07,Abu Dhabi-Mussafah,Oil Change,165.31,49.74,115.57,Card,Completed,2024-01,Q1,Wednesday
TXN-008057,1/31/2024,9:21,Abu Dhabi-Mussafah,Oil Change,182.42,63.04,119.38,Corporate Account,Completed,2024-01,Q1,Wednesday
TXN-008058,1/31/2024,15:17,Abu Dhabi-Mussafah,Oil Change,181.81,66.14,115.67,Card,Completed,2024-01,Q1,Wednesday
TXN-008059,1/31/2024,15:13,Abu Dhabi-Mussafah,Oil Change,180.08,77.41,102.67,Card,Completed,2024-01,Q1,Wednesday
TXN-008060,1/31/2024,19:54,Abu Dhabi-Mussafah,Engine Diagnostics,196.42,87.4,109.02,Corporate Account,Completed,2024-01,Q1,Wednesday
TXN-008061,1/31/2024,15:36,Abu Dhabi-Mussafah,AC Service,339.19,112.15,227.04,Card,Completed,2024-01,Q1,Wednesday
TXN-008062,1/31/2024,17:56,Abu Dhabi-Mussafah,Tyre Replacement,877.7,394.57,483.13,Card,Completed,2024-01,Q1,Wednesday
TXN-008063,1/31/2024,15:58,Abu Dhabi-Mussafah,AC Service,321.44,99.79,221.65,Cash,Completed,2024-01,Q1,Wednesday
TXN-008064,1/31/2024,10:36,Abu Dhabi-Mussafah,Oil Change,194.1,73.05,121.05,Cash,Completed,2024-01,Q1,Wednesday
TXN-008065,1/31/2024,17:40,Abu Dhabi-Mussafah,Oil Change,186.06,76.39,109.67,Cash,Completed,2024-01,Q1,Wednesday
TXN-008066,1/31/2024,12:49,Abu Dhabi-Mussafah,Oil Change,197.57,81.41,116.16,Card,Completed,2024-01,Q1,Wednesday
TXN-008067,1/31/2024,10:37,Abu Dhabi-Mussafah,AC Service,315.98,136.11,179.87,Card,Completed,2024-01,Q1,Wednesday
TXN-008068,1/31/2024,11:22,Abu Dhabi-Mussafah,Brake Service,436.2,140.16,296.04,Card,Completed,2024-01,Q1,Wednesday
TXN-008069,1/31/2024,9:57,Abu Dhabi-Mussafah,Oil Change,189,60.09,128.91,Card,Completed,2024-01,Q1,Wednesday
TXN-008070,2/1/2024,13:23,Abu Dhabi-Mussafah,Suspension Repair,879.74,297.67,582.07,Cash,Completed,2024-02,Q1,Thursday
TXN-008071,2/1/2024,13:07,Abu Dhabi-Mussafah,Wheel Alignment,143.77,56.4,87.37,Corporate Account,Completed,2024-02,Q1,Thursday
TXN-008072,2/1/2024,16:05,Abu Dhabi-Mussafah,Oil Change,166.08,71,95.08,Cash,Completed,2024-02,Q1,Thursday
TXN-008073,2/1/2024,15:48,Abu Dhabi-Mussafah,Detailing,393.46,140.78,252.68,Card,Completed,2024-02,Q1,Thursday
TXN-008074,2/1/2024,15:29,Abu Dhabi-Mussafah,Oil Change,194.05,62.89,131.16,Cash,Completed,2024-02,Q1,Thursday
TXN-008075,2/1/2024,9:12,Abu Dhabi-Mussafah,Tyre Replacement,902.7,360.49,542.21,Cash,Completed,2024-02,Q1,Thursday
TXN-008076,2/1/2024,19:49,Abu Dhabi-Mussafah,Oil Change,0,0,0,Card,Void,2024-02,Q1,Thursday
TXN-008077,2/1/2024,10:47,Abu Dhabi-Mussafah,Oil Change,175.76,78.03,97.73,Card,Completed,2024-02,Q1,Thursday
TXN-008078,2/1/2024,10:06,Abu Dhabi-Mussafah,AC Service,0,0,0,Card,Void,2024-02,Q1,Thursday
TXN-008079,2/1/2024,15:41,Abu Dhabi-Mussafah,Suspension Repair,777.74,240.25,537.49,Cash,Completed,2024-02,Q1,Thursday
TXN-008080,2/1/2024,10:09,Abu Dhabi-Mussafah,AC Service,370.88,139.24,231.64,Card,Completed,2024-02,Q1,Thursday
TXN-008081,2/1/2024,18:38,Abu Dhabi-Mussafah,Oil Change,193.1,58.86,134.24,Cash,Completed,2024-02,Q1,Thursday
TXN-008082,2/1/2024,19:20,Abu Dhabi-Mussafah,Engine Overhaul,3813.76,1357.1,2456.66,Cash,Completed,2024-02,Q1,Thursday
TXN-008083,2/1/2024,12:43,Abu Dhabi-Mussafah,Oil Change,163.83,68.46,95.37,Cash,Completed,2024-02,Q1,Thursday
TXN-008084,2/1/2024,17:56,Abu Dhabi-Mussafah,Engine Diagnostics,206.02,79.2,126.82,Card,Completed,2024-02,Q1,Thursday
TXN-008085,2/2/2024,16:41,Abu Dhabi-Mussafah,Oil Change,174.57,69.55,105.02,Card,Completed,2024-02,Q1,Friday
TXN-008086,2/2/2024,11:31,Abu Dhabi-Mussafah,Wheel Alignment,139.28,61.75,77.53,Card,Completed,2024-02,Q1,Friday
TXN-008087,2/2/2024,17:22,Abu Dhabi-Mussafah,Tyre Replacement,842.78,260.49,582.29,Cash,Completed,2024-02,Q1,Friday
TXN-008088,2/2/2024,18:47,Abu Dhabi-Mussafah,Oil Change,174.05,55.53,118.52,Cash,Completed,2024-02,Q1,Friday
TXN-008089,2/2/2024,15:19,Abu Dhabi-Mussafah,Full Service,681.52,215.94,465.58,Cash,Completed,2024-02,Q1,Friday
TXN-008090,2/2/2024,9:43,Abu Dhabi-Mussafah,Suspension Repair,729.39,264.16,465.23,Card,Completed,2024-02,Q1,Friday
TXN-008091,2/2/2024,10:30,Abu Dhabi-Mussafah,Brake Service,446.98,201.1,245.88,Card,Completed,2024-02,Q1,Friday
TXN-008092,2/2/2024,15:56,Abu Dhabi-Mussafah,Engine Overhaul,3154.12,962.18,2191.94,Cash,Completed,2024-02,Q1,Friday
TXN-008093,2/2/2024,16:45,Abu Dhabi-Mussafah,Full Service,810.13,254.64,555.49,Cash,Completed,2024-02,Q1,Friday
TXN-008094,2/2/2024,16:07,Abu Dhabi-Mussafah,Oil Change,186.34,68.51,117.83,Cash,Completed,2024-02,Q1,Friday
TXN-008095,2/2/2024,14:07,Abu Dhabi-Mussafah,AC Service,353.51,154.34,199.17,Cash,Completed,2024-02,Q1,Friday
TXN-008096,2/3/2024,17:43,Abu Dhabi-Mussafah,Oil Change,181.09,55.83,125.26,Corporate Account,Completed,2024-02,Q1,Saturday
