transaction_id,date,time,branch,service_type,total_amount_aed,parts_cost_aed,labour_cost_aed,payment_method,status,month,quarter,day_of_week,is_void,revenue_aed
TXN-007505,2024-12-25,17:52,Dubai-Al Quoz,AC Service,316.79,116.57,200.22,Card,Completed,2024-12,Q4,Wednesday,False,316.79
TXN-007506,2024-12-25,12:12,Dubai-Al Quoz,Wheel Alignment,0.0,0.0,0.0,Cash,Void,2024-12,Q4,Wednesday,True,0.0
TXN-007507,2024-12-25,09:03,Dubai-Al Quoz,Detailing,405.57,179.52,226.05,Cash,Completed,2024-12,Q4,Wednesday,False,405.57
TXN-007508,2024-12-25,09:56,Dubai-Al Quoz,Wheel Alignment,158.67,53.42,105.25,Corporate Account,Completed,2024-12,Q4,Wednesday,False,158.67
TXN-007509,2024-12-25,08:52,Dubai-Al Quoz,Wheel Alignment,164.42,53.75,110.67,Card,Completed,2024-12,Q4,Wednesday,False,164.42
TXN-007510,2024-12-25,15:12,Dubai-Al Quoz,Detailing,435.28,134.4,300.88,Card,Completed,2024-12,Q4,Wednesday,False,435.28
TXN-007511,2024-12-25,15:28,Dubai-Al Quoz,Tyre Replacement,843.17,340.27,502.9,Card,Completed,2024-12,Q4,Wednesday,False,843.17
TXN-007512,2024-12-25,08:55,Dubai-Al Quoz,Tyre Replacement,863.1,303.31,559.79,Card,Completed,2024-12,Q4,Wednesday,False,863.1
TXN-007513,2024-12-25,11:48,Dubai-Al Quoz,Full Service,774.05,306.47,467.58,Card,Completed,2024-12,Q4,Wednesday,False,774.05
TXN-007514,2024-12-25,15:35,Dubai-Al Quoz,Full Service,730.35,276.21,454.14,Cash,Completed,2024-12,Q4,Wednesday,False,730.35
TXN-007515,2024-12-25,10:34,Dubai-Al Quoz,Wheel Alignment,139.53,50.05,89.48,Cash,Completed,2024-12,Q4,Wednesday,False,139.53
TXN-007516,2024-12-25,09:02,Dubai-Al Quoz,Full Service,715.16,271.67,443.49,Card,Completed,2024-12,Q4,Wednesday,False,715.16
TXN-007517,2024-12-25,15:48,Dubai-Al Quoz,AC Service,344.82,149.87,194.95,Card,Completed,2024-12,Q4,Wednesday,False,344.82
TXN-007518,2024-12-26,17:41,Dubai-Al Quoz,Suspension Repair,768.14,314.86,453.28,Card,Completed,2024-12,Q4,Thursday,False,768.14
TXN-007519,2024-12-26,13:40,Dubai-Al Quoz,Tyre Replacement,842.53,341.26,501.27,Card,Completed,2024-12,Q4,Thursday,False,842.53
TXN-007520,2024-12-26,14:44,Dubai-Al Quoz,Detailing,399.54,151.05,248.49,Cash,Completed,2024-12,Q4,Thursday,False,399.54
TXN-007521,2024-12-26,11:19,Dubai-Al Quoz,Engine Diagnostics,184.45,57.35,127.1,Online,Completed,2024-12,Q4,Thursday,False,184.45
TXN-007522,2024-12-26,10:08,Dubai-Al Quoz,AC Service,335.37,134.89,200.48,Online,Completed,2024-12,Q4,Thursday,False,335.37
TXN-007523,2024-12-26,09:07,Dubai-Al Quoz,Oil Change,175.04,74.73,100.31,Card,Completed,2024-12,Q4,Thursday,False,175.04
TXN-007524,2024-12-26,14:30,Dubai-Al Quoz,AC Service,323.01,100.57,222.44,Cash,Completed,2024-12,Q4,Thursday,False,323.01
TXN-007525,2024-12-26,11:11,Dubai-Al Quoz,Oil Change,190.59,82.56,108.03,Cash,Completed,2024-12,Q4,Thursday,False,190.59
TXN-007526,2024-12-26,15:02,Dubai-Al Quoz,Full Service,798.47,321.6,476.87,Card,Completed,2024-12,Q4,Thursday,False,798.47
TXN-007527,2024-12-26,17:52,Dubai-Al Quoz,Engine Diagnostics,184.53,78.47,106.06,Card,Completed,2024-12,Q4,Thursday,False,184.53
TXN-007528,2024-12-26,17:49,Dubai-Al Quoz,Wheel Alignment,139.24,58.01,81.23,Corporate Account,Completed,2024-12,Q4,Thursday,False,139.24
TXN-007529,2024-12-26,10:20,Dubai-Al Quoz,Battery Replacement,338.79,141.97,196.82,Card,Completed,2024-12,Q4,Thursday,False,338.79
TXN-007530,2024-12-26,11:01,Dubai-Al Quoz,Brake Service,456.33,194.76,261.57,Card,Completed,2024-12,Q4,Thursday,False,456.33
TXN-007531,2024-12-26,17:19,Dubai-Al Quoz,Oil Change,173.91,53.43,120.48,Card,Completed,2024-12,Q4,Thursday,False,173.91
TXN-007532,2024-12-26,09:00,Dubai-Al Quoz,Oil Change,165.3,62.23,103.07,Cash,Completed,2024-12,Q4,Thursday,False,165.3
TXN-007533,2024-12-26,08:12,Dubai-Al Quoz,Oil Change,0.0,0.0,0.0,Cash,Void,2024-12,Q4,Thursday,True,0.0
TXN-007534,2024-12-27,12:12,Dubai-Al Quoz,Full Service,794.48,288.41,506.07,Corporate Account,Completed,2024-12,Q4,Friday,False,794.48
TXN-007535,2024-12-27,18:39,Dubai-Al Quoz,Oil Change,164.21,63.54,100.67,Card,Completed,2024-12,Q4,Friday,False,164.21
TXN-007536,2024-12-27,11:14,Dubai-Al Quoz,Detailing,428.94,162.47,266.47,Card,Completed,2024-12,Q4,Friday,False,428.94
TXN-007537,2024-12-27,13:48,Dubai-Al Quoz,Brake Service,493.73,196.74,296.99,Card,Completed,2024-12,Q4,Friday,False,493.73
TXN-007538,2024-12-27,18:50,Dubai-Al Quoz,Suspension Repair,779.07,311.32,467.75,Card,Completed,2024-12,Q4,Friday,False,779.07
TXN-007539,2024-12-27,12:51,Dubai-Al Quoz,Wheel Alignment,144.88,54.76,90.12,Card,Completed,2024-12,Q4,Friday,False,144.88
TXN-007540,2024-12-27,10:09,Dubai-Al Quoz,Oil Change,178.97,55.37,123.6,Card,Completed,2024-12,Q4,Friday,False,178.97
TXN-007541,2024-12-27,15:42,Dubai-Al Quoz,Detailing,404.29,177.84,226.45,Online,Completed,2024-12,Q4,Friday,False,404.29
TXN-007542,2024-12-27,08:50,Dubai-Al Quoz,Oil Change,181.26,73.14,108.12,Card,Completed,2024-12,Q4,Friday,False,181.26
TXN-007543,2024-12-27,17:07,Dubai-Al Quoz,Tyre Replacement,811.91,244.37,567.54,Card,Completed,2024-12,Q4,Friday,False,811.91
TXN-007544,2024-12-27,17:02,Dubai-Al Quoz,Brake Service,445.66,151.67,293.99,Card,Completed,2024-12,Q4,Friday,False,445.66
TXN-007545,2024-12-27,10:11,Dubai-Al Quoz,Oil Change,165.57,70.22,95.35,Card,Completed,2024-12,Q4,Friday,False,165.57
TXN-007546,2024-12-27,17:54,Dubai-Al Quoz,Detailing,380.02,149.49,230.53,Card,Completed,2024-12,Q4,Friday,False,380.02
TXN-007547,2024-12-27,10:38,Dubai-Al Quoz,Suspension Repair,803.79,292.84,510.95,Cash,Completed,2024-12,Q4,Friday,False,803.79
TXN-007548,2024-12-28,09:49,Dubai-Al Quoz,AC Service,315.47,115.13,200.34,Cash,Completed,2024-12,Q4,Saturday,False,315.47
TXN-007549,2024-12-28,19:08,Dubai-Al Quoz,Suspension Repair,794.56,348.05,446.51,Card,Completed,2024-12,Q4,Saturday,False,794.56
TXN-007550,2024-12-28,14:51,Dubai-Al Quoz,Full Service,676.49,211.31,465.18,Card,Completed,2024-12,Q4,Saturday,False,676.49
TXN-007551,2024-12-28,08:18,Dubai-Al Quoz,AC Service,335.53,124.54,210.99,Online,Completed,2024-12,Q4,Saturday,False,335.53
TXN-007552,2024-12-28,09:56,Dubai-Al Quoz,Oil Change,197.11,63.57,133.54,Card,Completed,2024-12,Q4,Saturday,False,197.11
TXN-007553,2024-12-28,17:22,Dubai-Al Quoz,Wheel Alignment,135.67,48.98,86.69,Card,Completed,2024-12,Q4,Saturday,False,135.67
TXN-007554,2024-12-28,17:14,Dubai-Al Quoz,AC Service,358.9,117.37,241.53,Card,Completed,2024-12,Q4,Saturday,False,358.9
TXN-007555,2024-12-28,10:50,Dubai-Al Quoz,Engine Diagnostics,201.3,70.33,130.97,Cash,Completed,2024-12,Q4,Saturday,False,201.3
TXN-007556,2024-12-28,15:29,Dubai-Al Quoz,Oil Change,187.19,78.77,108.42,Card,Completed,2024-12,Q4,Saturday,False,187.19
TXN-007557,2024-12-28,08:47,Dubai-Al Quoz,Detailing,395.19,172.07,223.12,Cash,Completed,2024-12,Q4,Saturday,False,395.19
TXN-007558,2024-12-28,16:14,Dubai-Al Quoz,Oil Change,197.01,77.91,119.1,Cash,Completed,2024-12,Q4,Saturday,False,197.01
TXN-007559,2024-12-28,12:22,Dubai-Al Quoz,Suspension Repair,835.02,276.1,558.92,Online,Completed,2024-12,Q4,Saturday,False,835.02
TXN-007560,2024-12-28,10:57,Dubai-Al Quoz,Brake Service,486.05,188.59,297.46,Card,Completed,2024-12,Q4,Saturday,False,486.05
TXN-007561,2024-12-28,08:50,Dubai-Al Quoz,Oil Change,190.29,69.67,120.62,Card,Completed,2024-12,Q4,Saturday,False,190.29
TXN-007562,2024-12-28,08:48,Dubai-Al Quoz,AC Service,350.65,149.43,201.22,Card,Completed,2024-12,Q4,Saturday,False,350.65
TXN-007563,2024-12-28,16:48,Dubai-Al Quoz,Oil Change,162.89,61.21,101.68,Card,Completed,2024-12,Q4,Saturday,False,162.89
TXN-007564,2024-12-29,10:39,Dubai-Al Quoz,Full Service,732.48,253.84,478.64,Card,Completed,2024-12,Q4,Sunday,False,732.48
TXN-007565,2024-12-29,10:54,Dubai-Al Quoz,Wheel Alignment,143.8,47.87,95.93,Card,Completed,2024-12,Q4,Sunday,False,143.8
TXN-007566,2024-12-29,14:08,Dubai-Al Quoz,Oil Change,176.91,64.4,112.51,Card,Completed,2024-12,Q4,Sunday,False,176.91
TXN-007567,2024-12-29,17:21,Dubai-Al Quoz,Brake Service,426.94,134.58,292.36,Card,Completed,2024-12,Q4,Sunday,False,426.94
TXN-007568,2024-12-29,17:42,Dubai-Al Quoz,Engine Overhaul,3246.93,1391.22,1855.71,Card,Completed,2024-12,Q4,Sunday,False,3246.93
TXN-007569,2024-12-29,10:19,Dubai-Al Quoz,Tyre Replacement,823.36,309.31,514.05,Card,Completed,2024-12,Q4,Sunday,False,823.36
TXN-007570,2024-12-29,11:56,Dubai-Al Quoz,Battery Replacement,291.95,96.87,195.08,Card,Completed,2024-12,Q4,Sunday,False,291.95
TXN-007571,2024-12-29,14:10,Dubai-Al Quoz,Detailing,387.38,169.03,218.35,Online,Completed,2024-12,Q4,Sunday,False,387.38
TXN-007572,2024-12-29,08:09,Dubai-Al Quoz,Wheel Alignment,144.87,54.01,90.86,Card,Completed,2024-12,Q4,Sunday,False,144.87
TXN-007573,2024-12-29,16:59,Dubai-Al Quoz,Engine Overhaul,3202.66,1247.86,1954.8,Cash,Completed,2024-12,Q4,Sunday,False,3202.66
TXN-007574,2024-12-29,11:36,Dubai-Al Quoz,Wheel Alignment,154.26,50.54,103.72,Card,Completed,2024-12,Q4,Sunday,False,154.26
TXN-007575,2024-12-29,18:03,Dubai-Al Quoz,Engine Diagnostics,215.57,94.18,121.39,Cash,Completed,2024-12,Q4,Sunday,False,215.57
TXN-007576,2024-12-29,16:16,Dubai-Al Quoz,Oil Change,188.2,58.58,129.62,Online,Completed,2024-12,Q4,Sunday,False,188.2
TXN-007577,2024-12-29,11:20,Dubai-Al Quoz,Oil Change,185.83,75.2,110.63,Online,Completed,2024-12,Q4,Sunday,False,185.83
TXN-007578,2024-12-29,14:59,Dubai-Al Quoz,Full Service,745.1,264.18,480.92,Card,Completed,2024-12,Q4,Sunday,False,745.1
TXN-007579,2024-12-29,10:36,Dubai-Al Quoz,Brake Service,449.73,174.24,275.49,Card,Completed,2024-12,Q4,Sunday,False,449.73
TXN-007580,2024-12-29,12:44,Dubai-Al Quoz,Tyre Replacement,927.54,312.49,615.05,Card,Completed,2024-12,Q4,Sunday,False,927.54
TXN-007581,2024-12-29,13:33,Dubai-Al Quoz,Battery Replacement,297.55,111.89,185.66,Card,Completed,2024-12,Q4,Sunday,False,297.55
TXN-007582,2024-12-29,16:06,Dubai-Al Quoz,Tyre Replacement,988.68,330.9,657.78,Online,Completed,2024-12,Q4,Sunday,False,988.68
TXN-007583,2024-12-29,10:23,Dubai-Al Quoz,Wheel Alignment,141.78,58.74,83.04,Card,Completed,2024-12,Q4,Sunday,False,141.78
TXN-007584,2024-12-29,16:50,Dubai-Al Quoz,Tyre Replacement,873.78,320.3,553.48,Card,Completed,2024-12,Q4,Sunday,False,873.78
TXN-007585,2024-12-29,15:24,Dubai-Al Quoz,Tyre Replacement,970.78,389.55,581.23,Card,Completed,2024-12,Q4,Sunday,False,970.78
TXN-007586,2024-12-29,17:04,Dubai-Al Quoz,Oil Change,185.39,70.45,114.94,Card,Completed,2024-12,Q4,Sunday,False,185.39
TXN-007587,2024-12-29,16:45,Dubai-Al Quoz,Battery Replacement,314.6,110.58,204.02,Card,Completed,2024-12,Q4,Sunday,False,314.6
TXN-007588,2024-12-29,19:29,Dubai-Al Quoz,AC Service,380.34,152.38,227.96,Cash,Completed,2024-12,Q4,Sunday,False,380.34
TXN-007589,2024-12-29,08:39,Dubai-Al Quoz,Oil Change,193.01,85.95,107.06,Card,Completed,2024-12,Q4,Sunday,False,193.01
TXN-007590,2024-12-29,18:57,Dubai-Al Quoz,Oil Change,171.54,76.48,95.06,Card,Completed,2024-12,Q4,Sunday,False,171.54
TXN-007591,2024-12-29,16:41,Dubai-Al Quoz,Oil Change,175.62,73.24,102.38,Cash,Completed,2024-12,Q4,Sunday,False,175.62
TXN-007592,2024-12-30,09:41,Dubai-Al Quoz,Oil Change,187.44,84.05,103.39,Card,Completed,2024-12,Q4,Monday,False,187.44
TXN-007593,2024-12-30,09:17,Dubai-Al Quoz,Battery Replacement,319.82,120.03,199.79,Card,Completed,2024-12,Q4,Monday,False,319.82
TXN-007594,2024-12-30,09:15,Dubai-Al Quoz,Oil Change,169.31,66.08,103.23,Card,Completed,2024-12,Q4,Monday,False,169.31
TXN-007595,2024-12-30,09:57,Dubai-Al Quoz,Oil Change,180.78,63.99,116.79,Card,Completed,2024-12,Q4,Monday,False,180.78
TXN-007596,2024-12-30,11:43,Dubai-Al Quoz,Wheel Alignment,160.48,58.45,102.03,Cash,Completed,2024-12,Q4,Monday,False,160.48
TXN-007597,2024-12-30,18:28,Dubai-Al Quoz,AC Service,348.57,118.26,230.31,Corporate Account,Completed,2024-12,Q4,Monday,False,348.57
TXN-007598,2024-12-30,16:19,Dubai-Al Quoz,Tyre Replacement,904.75,313.36,591.39,Card,Completed,2024-12,Q4,Monday,False,904.75
TXN-007599,2024-12-30,16:11,Dubai-Al Quoz,Wheel Alignment,136.16,47.51,88.65,Corporate Account,Completed,2024-12,Q4,Monday,False,136.16
TXN-007600,2024-12-30,09:53,Dubai-Al Quoz,Wheel Alignment,150.55,50.81,99.74,Card,Completed,2024-12,Q4,Monday,False,150.55
TXN-007601,2024-12-30,08:23,Dubai-Al Quoz,Oil Change,175.38,73.07,102.31,Card,Completed,2024-12,Q4,Monday,False,175.38
TXN-007602,2024-12-30,16:58,Dubai-Al Quoz,Oil Change,169.35,57.91,111.44,Card,Completed,2024-12,Q4,Monday,False,169.35
TXN-007603,2024-12-30,08:16,Dubai-Al Quoz,Tyre Replacement,919.96,293.65,626.31,Cash,Completed,2024-12,Q4,Monday,False,919.96
TXN-007604,2024-12-30,17:54,Dubai-Al Quoz,Oil Change,175.65,68.59,107.06,Card,Completed,2024-12,Q4,Monday,False,175.65
TXN-007605,2024-12-30,10:36,Dubai-Al Quoz,Brake Service,486.26,193.83,292.43,Corporate Account,Completed,2024-12,Q4,Monday,False,486.26
TXN-007606,2024-12-30,11:59,Dubai-Al Quoz,AC Service,369.1,112.44,256.66,Card,Completed,2024-12,Q4,Monday,False,369.1
TXN-007607,2024-12-30,14:28,Dubai-Al Quoz,AC Service,344.64,103.4,241.24,Card,Completed,2024-12,Q4,Monday,False,344.64
TXN-007608,2024-12-30,15:05,Dubai-Al Quoz,Oil Change,180.43,74.84,105.59,Cash,Completed,2024-12,Q4,Monday,False,180.43
TXN-007609,2024-12-30,10:43,Dubai-Al Quoz,Tyre Replacement,980.02,427.67,552.35,Card,Completed,2024-12,Q4,Monday,False,980.02
TXN-007610,2024-12-30,09:34,Dubai-Al Quoz,AC Service,352.63,121.35,231.28,Card,Completed,2024-12,Q4,Monday,False,352.63
TXN-007611,2024-12-30,16:49,Dubai-Al Quoz,Suspension Repair,838.83,274.81,564.02,Cash,Completed,2024-12,Q4,Monday,False,838.83
TXN-007612,2024-12-30,18:26,Dubai-Al Quoz,Tyre Replacement,845.42,345.05,500.37,Card,Completed,2024-12,Q4,Monday,False,845.42
TXN-007613,2024-12-30,19:06,Dubai-Al Quoz,Suspension Repair,835.95,280.56,555.39,Cash,Completed,2024-12,Q4,Monday,False,835.95
TXN-007614,2024-12-30,08:50,Dubai-Al Quoz,Oil Change,192.42,68.31,124.11,Card,Completed,2024-12,Q4,Monday,False,192.42
TXN-007615,2024-12-30,16:49,Dubai-Al Quoz,Full Service,724.21,261.81,462.4,Cash,Completed,2024-12,Q4,Monday,False,724.21
TXN-007616,2024-12-30,18:55,Dubai-Al Quoz,Brake Service,491.07,171.53,319.54,Cash,Completed,2024-12,Q4,Monday,False,491.07
TXN-007617,2024-12-30,19:03,Dubai-Al Quoz,Oil Change,188.9,81.35,107.55,Corporate Account,Completed,2024-12,Q4,Monday,False,188.9
TXN-007618,2024-12-30,11:27,Dubai-Al Quoz,Oil Change,178.28,60.95,117.33,Online,Completed,2024-12,Q4,Monday,False,178.28
TXN-007619,2024-12-31,18:55,Dubai-Al Quoz,Full Service,764.13,281.39,482.74,Card,Completed,2024-12,Q4,Tuesday,False,764.13
TXN-007620,2024-12-31,17:08,Dubai-Al Quoz,Engine Diagnostics,207.85,81.98,125.87,Card,Completed,2024-12,Q4,Tuesday,False,207.85
TXN-007621,2024-12-31,16:06,Dubai-Al Quoz,Oil Change,180.41,54.78,125.63,Online,Completed,2024-12,Q4,Tuesday,False,180.41
TXN-007622,2024-12-31,19:09,Dubai-Al Quoz,Oil Change,169.98,66.88,103.1,Card,Completed,2024-12,Q4,Tuesday,False,169.98
TXN-007623,2024-12-31,19:30,Dubai-Al Quoz,Oil Change,170.44,67.6,102.84,Corporate Account,Completed,2024-12,Q4,Tuesday,False,170.44
TXN-007624,2024-12-31,18:19,Dubai-Al Quoz,Tyre Replacement,947.16,352.1,595.06,Cash,Completed,2024-12,Q4,Tuesday,False,947.16
TXN-007625,2024-12-31,13:48,Dubai-Al Quoz,Brake Service,486.84,191.54,295.3,Online,Completed,2024-12,Q4,Tuesday,False,486.84
TXN-007626,2024-12-31,18:53,Dubai-Al Quoz,Oil Change,178.85,60.12,118.73,Card,Completed,2024-12,Q4,Tuesday,False,178.85
TXN-007627,2024-12-31,09:24,Dubai-Al Quoz,Wheel Alignment,147.2,63.29,83.91,Card,Completed,2024-12,Q4,Tuesday,False,147.2
TXN-007628,2024-12-31,16:19,Dubai-Al Quoz,Brake Service,484.94,216.46,268.48,Card,Completed,2024-12,Q4,Tuesday,False,484.94
TXN-007629,2024-12-31,11:03,Dubai-Al Quoz,Oil Change,181.37,78.32,103.05,Card,Completed,2024-12,Q4,Tuesday,False,181.37
TXN-007630,2024-12-31,08:07,Dubai-Al Quoz,Brake Service,458.89,175.51,283.38,Online,Completed,2024-12,Q4,Tuesday,False,458.89
TXN-007631,2024-12-31,19:46,Dubai-Al Quoz,Tyre Replacement,0.0,0.0,0.0,Cash,Void,2024-12,Q4,Tuesday,True,0.0
TXN-007632,2024-12-31,14:27,Dubai-Al Quoz,AC Service,315.22,137.71,177.51,Corporate Account,Completed,2024-12,Q4,Tuesday,False,315.22
TXN-007633,2024-12-31,16:29,Dubai-Al Quoz,Battery Replacement,315.51,99.33,216.18,Card,Completed,2024-12,Q4,Tuesday,False,315.51
TXN-007634,2024-12-31,18:21,Dubai-Al Quoz,Oil Change,164.78,66.21,98.57,Card,Completed,2024-12,Q4,Tuesday,False,164.78
TXN-007635,2024-12-31,15:59,Dubai-Al Quoz,Oil Change,165.79,71.84,93.95,Card,Completed,2024-12,Q4,Tuesday,False,165.79
TXN-007636,2024-12-31,10:40,Dubai-Al Quoz,Suspension Repair,784.35,271.92,512.43,Corporate Account,Completed,2024-12,Q4,Tuesday,False,784.35
TXN-007637,2024-12-31,15:38,Dubai-Al Quoz,Full Service,718.66,320.96,397.7,Card,Completed,2024-12,Q4,Tuesday,False,718.66
TXN-007638,2024-12-31,17:12,Dubai-Al Quoz,Battery Replacement,290.75,128.01,162.74,Online,Completed,2024-12,Q4,Tuesday,False,290.75
TXN-007639,2024-12-31,09:52,Dubai-Al Quoz,Oil Change,180.13,60.48,119.65,Cash,Completed,2024-12,Q4,Tuesday,False,180.13
TXN-007640,2024-12-31,18:04,Dubai-Al Quoz,Tyre Replacement,906.42,290.3,616.12,Corporate Account,Completed,2024-12,Q4,Tuesday,False,906.42
TXN-007641,2024-12-31,11:31,Dubai-Al Quoz,Full Service,781.83,296.69,485.14,Cash,Completed,2024-12,Q4,Tuesday,False,781.83
TXN-007642,2024-12-31,19:52,Dubai-Al Quoz,Brake Service,407.39,164.6,242.79,Card,Completed,2024-12,Q4,Tuesday,False,407.39
TXN-007643,2024-12-31,14:01,Dubai-Al Quoz,Oil Change,174.63,66.9,107.73,Cash,Completed,2024-12,Q4,Tuesday,False,174.63
TXN-007644,2024-12-31,15:38,Dubai-Al Quoz,Tyre Replacement,939.81,344.44,595.37,Online,Completed,2024-12,Q4,Tuesday,False,939.81
TXN-007645,2024-01-01,14:20,Abu Dhabi-Mussafah,Oil Change,166.36,64.14,102.22,Card,Completed,2024-01,Q1,Monday,False,166.36
TXN-007646,2024-01-01,19:20,Abu Dhabi-Mussafah,Wheel Alignment,140.1,50.28,89.82,Card,Completed,2024-01,Q1,Monday,False,140.1
TXN-007647,2024-01-01,08:01,Abu Dhabi-Mussafah,Brake Service,414.62,133.29,281.33,Cash,Completed,2024-01,Q1,Monday,False,414.62
TXN-007648,2024-01-01,10:15,Abu Dhabi-Mussafah,AC Service,380.22,153.43,226.79,Cash,Completed,2024-01,Q1,Monday,False,380.22
TXN-007649,2024-01-01,18:19,Abu Dhabi-Mussafah,Battery Replacement,336.86,146.03,190.83,Cash,Completed,2024-01,Q1,Monday,False,336.86
TXN-007650,2024-01-01,16:29,Abu Dhabi-Mussafah,Battery Replacement,318.7,133.64,185.06,Card,Completed,2024-01,Q1,Monday,False,318.7
TXN-007651,2024-01-01,13:06,Abu Dhabi-Mussafah,Oil Change,174.36,67.61,106.75,Cash,Completed,2024-01,Q1,Monday,False,174.36
TXN-007652,2024-01-01,09:05,Abu Dhabi-Mussafah,AC Service,356.32,137.63,218.69,Corporate Account,Completed,2024-01,Q1,Monday,False,356.32
TXN-007653,2024-01-01,11:05,Abu Dhabi-Mussafah,Detailing,0.0,0.0,0.0,Card,Void,2024-01,Q1,Monday,True,0.0
TXN-007654,2024-01-01,10:56,Abu Dhabi-Mussafah,Suspension Repair,732.17,222.7,509.47,Cash,Completed,2024-01,Q1,Monday,False,732.17
TXN-007655,2024-01-01,16:08,Abu Dhabi-Mussafah,Engine Overhaul,3218.06,972.04,2246.02,Cash,Completed,2024-01,Q1,Monday,False,3218.06
TXN-007656,2024-01-01,11:15,Abu Dhabi-Mussafah,Oil Change,170.96,75.83,95.13,Cash,Completed,2024-01,Q1,Monday,False,170.96
TXN-007657,2024-01-01,16:03,Abu Dhabi-Mussafah,Full Service,776.49,248.69,527.8,Card,Completed,2024-01,Q1,Monday,False,776.49
TXN-007658,2024-01-01,17:44,Abu Dhabi-Mussafah,Brake Service,456.75,203.72,253.03,Card,Completed,2024-01,Q1,Monday,False,456.75
TXN-007659,2024-01-01,13:03,Abu Dhabi-Mussafah,AC Service,326.22,131.92,194.3,Card,Completed,2024-01,Q1,Monday,False,326.22
TXN-007660,2024-01-01,15:58,Abu Dhabi-Mussafah,AC Service,342.83,119.68,223.15,Cash,Completed,2024-01,Q1,Monday,False,342.83
TXN-007661,2024-01-01,10:21,Abu Dhabi-Mussafah,AC Service,343.05,108.45,234.6,Cash,Completed,2024-01,Q1,Monday,False,343.05
TXN-007662,2024-01-01,09:42,Abu Dhabi-Mussafah,Brake Service,417.55,154.62,262.93,Cash,Completed,2024-01,Q1,Monday,False,417.55
TXN-007663,2024-01-01,12:49,Abu Dhabi-Mussafah,Engine Overhaul,3334.62,1170.79,2163.83,Cash,Completed,2024-01,Q1,Monday,False,3334.62
TXN-007664,2024-01-01,16:19,Abu Dhabi-Mussafah,Engine Diagnostics,201.25,84.36,116.89,Card,Completed,2024-01,Q1,Monday,False,201.25
TXN-007665,2024-01-01,16:55,Abu Dhabi-Mussafah,Wheel Alignment,140.03,57.91,82.12,Corporate Account,Completed,2024-01,Q1,Monday,False,140.03
TXN-007666,2024-01-01,16:32,Abu Dhabi-Mussafah,Oil Change,197.8,74.89,122.91,Card,Completed,2024-01,Q1,Monday,False,197.8
TXN-007667,2024-01-01,16:12,Abu Dhabi-Mussafah,Oil Change,190.27,58.5,131.77,Corporate Account,Completed,2024-01,Q1,Monday,False,190.27
TXN-007668,2024-01-02,16:50,Abu Dhabi-Mussafah,Tyre Replacement,902.06,307.61,594.45,Card,Completed,2024-01,Q1,Tuesday,False,902.06
TXN-007669,2024-01-02,08:43,Abu Dhabi-Mussafah,Battery Replacement,295.16,101.96,193.2,Corporate Account,Completed,2024-01,Q1,Tuesday,False,295.16
TXN-007670,2024-01-02,16:24,Abu Dhabi-Mussafah,Full Service,793.94,315.99,477.95,Card,Completed,2024-01,Q1,Tuesday,False,793.94
TXN-007671,2024-01-02,11:37,Abu Dhabi-Mussafah,Tyre Replacement,826.74,349.71,477.03,Corporate Account,Completed,2024-01,Q1,Tuesday,False,826.74
TXN-007672,2024-01-02,11:46,Abu Dhabi-Mussafah,Detailing,433.34,163.32,270.02,Card,Completed,2024-01,Q1,Tuesday,False,433.34
TXN-007673,2024-01-02,18:45,Abu Dhabi-Mussafah,Engine Diagnostics,208.23,63.95,144.28,Card,Completed,2024-01,Q1,Tuesday,False,208.23
TXN-007674,2024-01-02,08:39,Abu Dhabi-Mussafah,Suspension Repair,734.63,278.34,456.29,Corporate Account,Completed,2024-01,Q1,Tuesday,False,734.63
TXN-007675,2024-01-02,18:07,Abu Dhabi-Mussafah,Suspension Repair,725.49,282.67,442.82,Card,Completed,2024-01,Q1,Tuesday,False,725.49
TXN-007676,2024-01-02,12:55,Abu Dhabi-Mussafah,Brake Service,433.87,192.21,241.66,Corporate Account,Completed,2024-01,Q1,Tuesday,False,433.87
TXN-007677,2024-01-02,15:47,Abu Dhabi-Mussafah,Oil Change,182.88,81.01,101.87,Card,Completed,2024-01,Q1,Tuesday,False,182.88
TXN-007678,2024-01-02,16:16,Abu Dhabi-Mussafah,AC Service,348.38,134.08,214.3,Card,Completed,2024-01,Q1,Tuesday,False,348.38
TXN-007679,2024-01-02,18:54,Abu Dhabi-Mussafah,Detailing,405.41,157.95,247.46,Corporate Account,Completed,2024-01,Q1,Tuesday,False,405.41
TXN-007680,2024-01-02,09:10,Abu Dhabi-Mussafah,Oil Change,192.89,68.49,124.4,Cash,Completed,2024-01,Q1,Tuesday,False,192.89
TXN-007681,2024-01-02,17:17,Abu Dhabi-Mussafah,Suspension Repair,831.38,348.87,482.51,Card,Completed,2024-01,Q1,Tuesday,False,831.38
TXN-007682,2024-01-02,11:37,Abu Dhabi-Mussafah,Battery Replacement,328.27,112.39,215.88,Cash,Completed,2024-01,Q1,Tuesday,False,328.27
TXN-007683,2024-01-03,16:45,Abu Dhabi-Mussafah,Brake Service,427.55,129.38,298.17,Corporate Account,Completed,2024-01,Q1,Wednesday,False,427.55
